Status,Fiber Distance(m),Rx Power(dBm),maintenance_required
active,3345,-21.3,0
active,3218,-21.1,0
active,3589,-25.8,0
active,3338,-23,0
active,2277,-21.4,0
active,4143,-26.9,0
active,4137,-28.2,1
active,2986,-23.4,0
active,4139,-24.6,0
active,4123,-28.2,1
active,1955,-21.7,0
active,4471,-25.2,0
active,3196,-22.6,0
active,3231,-19.2,0
active,4252,-26.5,0
active,1892,-20.5,0
active,4401,-25.6,0
active,3159,-26.1,0
active,3004,-25.5,0
active,4035,-25.2,0
active,4215,-26,0
active,3877,-20.9,0
active,4297,-21.3,0
active,4237,-24,0
active,3366,-27.4,1
active,4073,-29.9,1
active,3215,-23.2,0
active,3192,-23,0
active,3238,-26.1,0
active,1978,-23.9,0
active,3127,-19.6,0
active,3136,-17.6,0
active,3149,-29.9,1
active,4109,-27.6,1
active,2568,-23.8,0
active,3378,-27.2,0
active,3372,-25.2,0
active,4256,-19.9,0
active,4347,-26.7,0
active,1938,-21.4,0
active,1926,-23.3,0
active,1724,-21.4,0
active,3023,-27.6,1
active,3517,-22.3,0
active,3480,-21.8,0
active,3133,-20.3,0
active,2586,-22.1,0
active,3946,-19.9,0
active,2647,-28.8,1
active,3297,-21.4,0
active,3056,-21.6,0
active,4161,-24,0
active,3998,-25.6,0
active,4776,-26.7,0
active,4088,-22.2,0
active,3183,-22.7,0
active,4257,-25.3,0
active,2963,-26.7,0
active,4583,-21.9,0
active,3778,-21.8,0
active,4023,-22.4,0
active,3915,-21.4,0
active,4891,-24.3,0
active,4013,-26,0
active,3070,-25.6,0
active,2920,-20.4,0
active,4745,-20,0
active,3757,-23.6,0
active,3437,-27.2,0
active,3018,-24.9,0
active,4678,-22.6,0
active,4890,-23.6,0
active,4673,-24,0
active,4072,-24.6,0
active,4670,-23.9,0
active,4009,-22.7,0
active,2891,-22.7,0
active,2934,-26.5,0
active,3004,-24.6,0
active,3246,-26.9,0
active,3924,-21.2,0
active,3875,-23.4,0
active,3775,-26.9,0
active,4469,-26.7,0
active,5200,-22.7,0
active,4533,-27.4,1
active,5281,-28.5,1
active,3884,-24,0
active,4365,-24.9,0
active,4366,-26.3,0
active,4361,-26.9,0
active,5045,-28.8,1
active,4639,-28.5,1
active,3747,-22.9,0
active,4682,-25.2,0
active,5386,-26.7,0
active,5101,-24.6,0
active,3940,-23.9,0
active,4944,-26.3,0
active,3257,-25.5,0
active,4101,-23.8,0
active,3216,-27.9,1
active,3380,-27.9,1
active,3917,-23.6,0
active,5010,-25.6,0
active,3580,-30.9,1
active,3388,-26.1,0
active,4398,-33.9,1
active,3889,-22.3,0
active,5101,-29.5,1
active,5286,-26.9,0
active,3377,-26.3,0
active,5133,-26.9,0
active,3757,-27.6,1
active,5047,-27.9,1
active,4345,-23.8,0
active,4414,-23.6,0
active,3846,-22.3,0
active,3488,-29.9,1
active,5115,-29.9,1
active,3814,-25.2,0
active,3475,-28.2,1
active,5095,-28.2,1
active,3277,-26.9,0
active,3748,-27.2,0
active,3891,-26.7,0
active,4483,-25.8,0
active,3744,-27.6,1
active,2923,-23.8,0
active,3062,-25.6,0
active,3543,-27.4,1
active,4644,-29.9,1
active,3456,-27.9,1
active,3593,-27.9,1
active,4639,-29.2,1
active,3854,-25.8,0
active,2895,-24.9,0
active,3441,-25.3,0
active,3758,-24.5,0
active,4126,-27.9,1
active,4203,-21.7,0
active,3746,-27.2,0
active,4181,-26.7,0
active,2940,-30.9,1
active,2810,-23.9,0
active,4641,-24.6,0
active,4078,-22.2,0
active,4179,-27.6,1
active,4302,-25.5,0
active,3611,-22.5,0
active,4212,-28.2,1
active,3634,-26.5,0
active,3255,-25.6,0
active,5923,-27.4,1
active,6263,-22,0
active,5485,-26.5,0
active,5084,-24,0
active,5378,-27.2,0
active,5245,-25.8,0
active,5368,-23.8,0
active,6748,-22.4,0
active,7322,-29.9,1
active,5298,-24.9,0
active,6691,-20.4,0
active,7236,-23.4,0
active,5346,-25.2,0
active,5762,-21.6,0
active,7175,-24.3,0
active,6951,-22.9,0
active,6294,-20.9,0
active,6534,-22.5,0
active,6557,-22.3,0
active,6448,-22.5,0
active,6021,-20.6,0
active,6092,-21.9,0
active,7085,-24.6,0
active,5856,-23,0
active,5378,-24.1,0
active,5697,-19.9,0
active,6418,-26.5,0
active,5828,-21.7,0
active,6508,-23.3,0
active,6561,-21.4,0
active,5873,-20,0
active,6249,-30.4,1
active,6376,-21.6,0
active,7795,-26.3,0
active,6653,-24.3,0
active,5702,-20.7,0
active,5755,-18.7,0
active,6301,-23.1,0
active,6410,-20.1,0
active,6253,-19.9,0
active,6082,-21.7,0
active,5596,-21.8,0
active,5673,-30.9,1
active,6016,-19.3,0
active,5990,-21.9,0
active,6277,-20.2,0
active,6178,-22.1,0
active,6163,-22,0
active,6360,-19.5,0
active,5623,-19,0
active,6208,-19.2,0
active,1181,-20.5,0
active,1240,-20.5,0
active,1279,-20.1,0
active,1248,-25.3,0
active,4372,-25.8,0
active,4520,-27.6,1
active,4634,-18,0
active,4409,-21.4,0
active,4497,-21.1,0
active,5696,-28.2,1
active,5656,-25.8,0
active,5736,-23.3,0
active,5553,-22.6,0
active,5728,-23.9,0
active,5611,-24.3,0
active,5749,-26.7,0
active,5729,-27.4,1
active,5824,-24.5,0
active,5537,-28.2,1
active,5351,-24.3,0
active,5684,-26,0
active,5710,-29.2,1
active,5619,-29.2,1
active,5818,-26.9,0
active,5731,-23.3,0
active,5589,-25.8,0
active,5670,-24.9,0
active,5802,-27.2,0
active,5739,-22.2,0
active,5666,-25.6,0
active,5676,-27.9,1
active,5510,-24.4,0
active,5657,-22.9,0
active,5517,-22.5,0
active,5681,-23.5,0
active,5663,-24,0
active,5744,-24.2,0
active,5390,-26.7,0
active,5655,-24.2,0
active,5489,-22.9,0
active,5508,-24,0
active,5736,-26.3,0
active,5737,-26.5,0
active,5527,-25.3,0
active,5815,-20.4,0
active,5662,-26.7,0
active,5630,-23.2,0
active,6971,-20.1,0
active,7099,-25.5,0
active,6683,-21.7,0
active,7038,-26.5,0
active,7023,-27.4,1
active,6695,-28.2,1
active,6675,-26.1,0
active,6636,-21.4,0
active,6956,-27.2,0
active,7015,-24.6,0
active,7170,-26.5,0
active,6946,-22,0
active,6879,-25.2,0
active,6413,-24.5,0
active,7036,-26.9,0
active,6566,-23.8,0
active,7399,-25.5,0
active,6705,-24.3,0
active,6717,-22,0
active,6652,-26.1,0
active,6940,-26.9,0
active,6695,-27.6,1
active,7036,-29.2,1
active,6509,-26.1,0
active,6911,-22.1,0
active,6833,-24.6,0
active,6782,-20.4,0
active,6650,-22.2,0
active,6780,-24.5,0
active,6925,-23.2,0
active,6948,-28.8,1
active,7057,-27.9,1
active,6559,-24.8,0
active,7823,-24.5,0
active,7045,-25.6,0
active,7342,-27.6,1
active,7106,-26.7,0
active,7234,-26.3,0
active,7176,-25.6,0
active,7524,-26,0
active,7062,-24.5,0
active,7275,-20.7,0
active,7114,-26.5,0
active,7261,-29.2,1
active,6984,-24.8,0
active,7407,-27.9,1
active,6975,-24.3,0
active,7812,-25.3,0
active,7158,-27.2,0
active,7230,-26.9,0
active,7459,-26.5,0
active,7161,-23.6,0
active,7142,-30.9,1
active,7017,-26.5,0
active,7824,-24.1,0
active,7162,-26.9,0
active,7113,-23.8,0
active,7105,-27.9,1
active,7381,-27.2,0
active,7136,-20.1,0
active,7108,-22.4,0
active,7232,-26,0
active,7400,-29.2,1
active,7951,-23.7,0
active,7671,-26.5,0
active,8008,-26.7,0
active,7441,-30.9,1
active,7564,-26.3,0
active,7551,-28.8,1
active,7411,-25.8,0
active,8053,-26.5,0
active,7425,-26,0
active,7476,-27.9,1
active,7505,-24,0
active,7506,-28.5,1
active,7226,-23.2,0
active,7396,-26.1,0
active,7724,-28.5,1
active,7866,-26,0
active,7422,-25,0
active,7728,-23.6,0
active,7422,-27.2,0
active,7084,-24.8,0
active,7873,-24.4,0
active,7682,-24.5,0
active,8074,-27.9,1
active,7767,-29.5,1
active,7439,-26.3,0
active,7596,-27.6,1
active,7817,-26.5,0
active,7331,-26.7,0
active,7518,-29.9,1
active,7360,-30.9,1
active,3795,-21.5,0
active,3796,-21.2,0
active,3830,-25.3,0
active,3709,-24.4,0
active,3763,-29.5,1
active,3630,-21.8,0
active,3463,-23,0
active,4431,-25.6,0
active,4109,-25.8,0
active,4539,-26.7,0
active,4302,-26.9,0
active,4594,-27.2,0
active,4274,-26.5,0
active,4333,-24.9,0
active,3595,-25,0
active,4331,-25.8,0
active,4518,-26,0
active,5461,-29.2,1
active,5827,-22.5,0
active,5821,-27.6,1
active,5902,-30.4,1
active,5445,-22.5,0
active,5404,-21.6,0
active,5154,-21.1,0
active,5547,-23.9,0
active,5336,-26,0
active,5968,-23.2,0
active,5173,-19.6,0
active,5584,-24.3,0
active,6506,-21.7,0
active,3372,-24.8,0
active,3776,-28.2,1
active,2956,-21.8,0
active,3459,-21,0
active,3366,-21.6,0
active,3807,-29.2,1
active,4150,-24.9,0
active,2912,-23.2,0
active,2815,-28.2,1
active,3560,-22,0
active,2881,-22.1,0
active,3004,-26.5,0
active,2559,-19.4,0
active,3415,-19.6,0
active,3027,-24.5,0
active,2440,-24,0
active,2455,-20.2,0
active,3941,-18.1,0
active,2384,-28.5,1
active,3670,-19.6,0
active,3520,-24,0
active,3710,-19,0
active,3680,-21.9,0
active,2446,-24.1,0
active,3488,-20.4,0
active,3167,-20.4,0
active,2913,-23.7,0
active,3101,-22.5,0
active,2646,-22.7,0
active,3494,-25.2,0
active,3143,-24,0
active,2591,-23.6,0
active,2760,-25,0
active,3154,-23.9,0
active,3144,-27.4,1
active,3453,-21.5,0
active,2687,-25.6,0
active,2790,-26.3,0
active,3150,-26.7,0
active,2900,-24.5,0
active,3065,-24.8,0
active,4211,-23.9,0
active,2940,-19.3,0
active,4191,-23.9,0
active,3924,-26.9,0
active,4159,-24.6,0
active,2893,-19.5,0
active,3462,-26.7,0
active,4716,-24.8,0
active,4327,-24.5,0
active,4245,-24.4,0
active,4247,-25.8,0
active,3606,-25.6,0
active,2843,-21,0
active,4252,-27.2,0
active,4610,-27.4,1
active,4329,-32.2,1
active,4814,-22.5,0
active,3951,-27.9,1
active,4310,-24.4,0
active,4233,-28.8,1
active,4576,-24.4,0
active,4714,-24.3,0
active,3599,-26.5,0
active,4526,-26.5,0
active,4580,-26.9,0
active,4511,-25.3,0
active,4728,-29.9,1
active,4756,-24.8,0
active,4394,-25.3,0
active,4989,-27.2,0
active,4927,-26.1,0
active,2825,-21,0
active,4854,-26,0
active,3616,-25.6,0
active,4023,-28.2,1
active,4739,-26.7,0
active,4373,-23.6,0
active,4831,-25.5,0
active,4016,-23.1,0
active,4286,-24.9,0
active,3450,-25.8,0
active,4645,-22.6,0
active,3790,-21.8,0
active,3559,-19.7,0
active,3620,-19.8,0
active,3476,-21.4,0
active,4735,-28.2,1
active,5183,-25.2,0
active,3885,-21.3,0
active,4702,-24.8,0
active,3703,-21.8,0
active,4732,-26.9,0
active,4806,-28.5,1
active,4194,-30.4,1
active,4254,-22.2,0
active,3820,-27.9,1
active,4790,-25.6,0
active,4930,-24.2,0
active,4230,-30.4,1
active,3924,-27.2,0
active,4780,-25.3,0
active,5084,-25,0
active,4834,-24.3,0
active,3424,-19.6,0
active,4253,-27.2,0
active,4659,-22.8,0
active,5127,-28.5,1
active,4831,-26.3,0
active,4477,-26,0
active,4890,-25.2,0
active,4680,-25.3,0
active,5001,-24.8,0
active,4765,-23.3,0
active,4634,-24.8,0
active,4248,-26.7,0
active,3592,-20.7,0
active,4983,-26.9,0
active,4966,-24.6,0
active,4401,-30.9,1
active,5113,-26.1,0
active,4614,-25.6,0
active,4417,-25.6,0
active,4564,-24.2,0
active,4686,-25.8,0
active,4665,-25.6,0
active,3879,-28.2,1
active,4396,-17.7,0
active,4582,-26.1,0
active,4581,-25.5,0
active,5203,-26.5,0
active,4916,-30.4,1
active,4416,-23.7,0
active,4266,-25.2,0
active,4676,-27.2,0
active,4704,-23.7,0
active,4840,-24.3,0
active,3722,-23.5,0
active,4844,-22.4,0
active,4581,-28.8,1
active,4627,-27.4,1
active,4768,-28.8,1
active,4811,-26.3,0
active,3751,-22,0
active,5003,-23.3,0
active,5030,-22.8,0
active,4691,-24.8,0
active,4845,-21.1,0
active,3790,-22.7,0
active,4816,-27.9,1
active,5237,-25.2,0
active,5257,-22.7,0
active,4994,-24.2,0
active,4028,-26.7,0
active,4688,-27.4,1
active,5205,-23.2,0
active,3983,-24.2,0
active,5203,-25.8,0
active,4479,-27.9,1
active,4088,-24.6,0
active,3871,-23,0
active,4405,-26.3,0
active,4584,-27.4,1
active,4011,-24.8,0
active,3801,-25.6,0
active,4728,-27.2,0
active,4773,-23.9,0
active,4558,-24.5,0
active,3836,-26.9,0
active,4026,-27.4,1
active,4809,-22.5,0
active,3780,-22.3,0
active,4976,-22,0
active,3792,-25.2,0
active,4591,-25.6,0
active,5225,-28.5,1
active,5214,-21.2,0
active,4279,-25,0
active,4675,-24.5,0
active,4838,-24.3,0
active,3914,-24.5,0
active,3867,-22.7,0
active,3830,-23.5,0
active,4053,-22,0
active,3816,-26.5,0
active,4318,-22.6,0
active,4014,-23,0
active,3868,-24.4,0
active,4191,-28.5,1
active,4100,-23.5,0
active,3937,-22.4,0
active,3843,-21.8,0
active,4345,-26.7,0
active,3958,-22.5,0
active,4161,-26.1,0
active,3780,-26.7,0
active,4032,-24.4,0
active,3965,-23.9,0
active,3817,-28.8,1
active,3999,-24.8,0
active,3728,-22.5,0
active,4007,-23.6,0
active,4028,-24.6,0
active,4121,-23.2,0
active,3861,-23,0
active,4477,-24.5,0
active,4071,-24.4,0
active,4051,-25.6,0
active,3865,-26.7,0
active,4172,-22.9,0
active,4122,-23.3,0
active,2294,-20.8,0
active,4020,-24.4,0
active,1936,-20,0
active,2813,-29.9,1
active,2434,-22.7,0
active,3882,-26.5,0
active,3394,-20.4,0
active,3974,-28.8,1
active,3891,-26.1,0
active,3815,-28.5,1
active,3978,-27.6,1
active,3910,-26,0
active,3993,-25.8,0
active,4107,-26,0
active,3960,-27.6,1
active,4011,-27.2,0
active,3959,-26.5,0
active,4071,-25.3,0
active,3806,-26.5,0
active,2766,-24.8,0
active,2317,-23,0
active,2227,-22.7,0
active,2677,-20.1,0
active,3613,-27.9,1
active,2981,-18.8,0
active,2837,-19.3,0
active,3482,-20.2,0
active,3542,-26.7,0
active,4024,-22.5,0
active,3411,-19.7,0
active,3605,-19.5,0
active,3636,-28.5,1
active,3607,-24.8,0
active,3520,-22.5,0
active,2211,-24.9,0
active,3180,-23.6,0
active,2225,-25.3,0
active,3055,-23.6,0
active,3354,-26.5,0
active,2967,-26.5,0
active,1818,-24.5,0
active,2583,-27.4,1
active,2756,-26.7,0
active,2039,-20,0
active,2589,-26.1,0
active,2576,-27.6,1
active,3097,-21.8,0
active,2203,-25.5,0
active,6843,-27.9,1
active,6883,-26.9,0
active,7157,-22.6,0
active,8076,-26.3,0
active,7275,-23.2,0
active,7898,-26.3,0
active,6622,-25.8,0
active,7776,-26,0
active,8721,-27.9,1
active,7259,-25.6,0
active,7518,-25,0
active,9108,-24.8,0
active,7358,-24.5,0
active,7722,-22.7,0
active,8611,-25.8,0
active,7418,-27.9,1
active,6570,-27.4,1
active,7970,-26.9,0
active,6938,-29.5,1
active,8024,-28.2,1
active,8055,-27.2,0
active,7288,-24.1,0
active,7545,-22.8,0
active,8692,-27.9,1
active,7287,-22.9,0
active,6747,-22.7,0
active,7893,-23.5,0
active,8804,-25,0
active,8187,-25.5,0
active,6640,-23.8,0
active,7314,-25.2,0
active,7579,-26,0
active,7144,-24.2,0
active,7806,-27.4,1
active,6698,-26.1,0
active,6580,-27.2,0
active,6644,-26.9,0
active,8733,-23.9,0
active,7875,-24.2,0
active,7800,-25.3,0
active,7899,-26.1,0
active,7643,-24.3,0
active,7842,-25.6,0
active,7231,-23.4,0
active,8055,-29.9,1
active,7619,-26.1,0
active,7112,-24.2,0
active,7248,-26.9,0
active,7578,-25.5,0
active,8108,-25.6,0
active,7984,-27.4,1
active,7294,-24.9,0
active,7153,-25.5,0
active,8382,-25.3,0
active,7259,-23.8,0
active,7190,-25.5,0
active,6892,-24.3,0
active,7407,-28.2,1
active,8862,-25.2,0
active,7042,-24.5,0
active,7223,-23.7,0
active,7389,-26.7,0
active,7342,-23.1,0
active,6793,-26.9,0
active,6851,-24.6,0
active,7202,-24,0
active,7267,-26.3,0
active,7160,-26.9,0
active,6606,-32.2,1
active,6565,-19.1,0
active,6822,-31.5,1
active,7368,-23.1,0
active,7771,-28.8,1
active,7773,-25.8,0
active,8818,-22.5,0
active,1925,-26.1,0
active,2084,-31.5,1
active,446,-31.5,1
active,936,-24.3,0
active,1454,-23.2,0
active,1626,-25.6,0
active,337,-22.8,0
active,1172,-26.9,0
active,505,-23.6,0
active,83,-23.4,0
active,261,-26,0
active,823,-26.5,0
active,542,-21.9,0
active,970,-22.2,0
active,510,-23.5,0
active,352,-23.1,0
active,446,-23.2,0
active,476,-23,0
active,1066,-21.5,0
active,177,-21.7,0
active,496,-33.9,1
active,938,-25,0
active,410,-26.7,0
active,435,-22.3,0
active,477,-25.2,0
active,1128,-25,0
active,1810,-21.3,0
active,604,-27.9,1
active,87,-26.9,0
active,1511,-29.2,1
active,1651,-22.8,0
active,793,-26.1,0
active,1427,-19.8,0
active,1567,-23.9,0
active,1491,-25.3,0
active,1117,-22.5,0
active,245,-20.9,0
active,2191,-26,0
active,1729,-28.5,1
active,1335,-33.9,1
active,1358,-21.1,0
active,1354,-24,0
active,939,-24.9,0
active,845,-27.2,0
active,231,-20.2,0
active,1584,-23.7,0
active,438,-20.6,0
active,855,-23.8,0
active,413,-21.2,0
active,400,-26.3,0
active,586,-21,0
active,3064,-25.3,0
active,3581,-24.9,0
active,3528,-22.8,0
active,3039,-23.7,0
active,3722,-25.3,0
active,3641,-24.9,0
active,3229,-26,0
active,3519,-30.4,1
active,3352,-27.4,1
active,3803,-21.4,0
active,3700,-21.4,0
active,3630,-29.9,1
active,2928,-23,0
active,2705,-24,0
active,3490,-26.1,0
active,2815,-29.5,1
active,2813,-25.5,0
active,3443,-26.9,0
active,3660,-30.9,1
active,3778,-21.2,0
active,3732,-24.9,0
active,3782,-24.5,0
active,3531,-27.6,1
active,3722,-25.5,0
active,3545,-24.4,0
active,3828,-22.1,0
active,3648,-30.4,1
active,3641,-28.2,1
active,3599,-28.5,1
active,3252,-21.8,0
active,3304,-29.9,1
active,3207,-24.5,0
active,3534,-22.9,0
active,3270,-25.6,0
active,3574,-25.6,0
active,3426,-28.8,1
active,2972,-24,0
active,3329,-26,0
active,3144,-23.2,0
active,3093,-26.9,0
active,3040,-25.3,0
active,3280,-24,0
active,2180,-22.5,0
active,2876,-24.3,0
active,1866,-25.5,0
active,1907,-23.7,0
active,2721,-33,1
active,2931,-25.3,0
active,1956,-24.5,0
active,3067,-26,0
active,1785,-23.4,0
active,2332,-22.7,0
active,2709,-26.5,0
active,2372,-23.4,0
active,1744,-21.9,0
active,2877,-22.4,0
active,2195,-23.9,0
active,2005,-23.7,0
active,1826,-20.8,0
active,2976,-25.2,0
active,2982,-25.2,0
active,2984,-25.5,0
active,2983,-21.8,0
active,2117,-27.9,1
active,2355,-26,0
active,2844,-26.7,0
active,1959,-27.2,0
active,1868,-21.8,0
active,2944,-26.5,0
active,3070,-28.5,1
active,3158,-23.5,0
active,2960,-25,0
active,2921,-25.8,0
active,2688,-24.8,0
active,2309,-29.2,1
active,2416,-25.8,0
active,2459,-24.3,0
active,1965,-23.7,0
active,3159,-24.5,0
active,2999,-27.2,0
active,2868,-26,0
active,2903,-26.5,0
active,2811,-22.3,0
active,3138,-23.8,0
active,3120,-23.2,0
active,1751,-23,0
active,2092,-24.4,0
active,3046,-29.5,1
active,2937,-32.2,1
active,2955,-26,0
active,2245,-27.2,0
active,2940,-23.2,0
active,2876,-26.5,0
active,2940,-22.1,0
active,2949,-28.2,1
active,2808,-24.9,0
active,2152,-23,0
active,2878,-24.3,0
active,2370,-26.1,0
active,2941,-26.3,0
active,2874,-24.4,0
active,2093,-25.6,0
active,2799,-26.9,0
active,2115,-25,0
active,3158,-25.6,0
active,3127,-23.6,0
active,2150,-24.3,0
active,2827,-24.8,0
active,2333,-22.5,0
active,2446,-27.2,0
active,2519,-20.9,0
active,2575,-22.5,0
active,2809,-19.9,0
active,2706,-22.7,0
active,2772,-25.8,0
active,2361,-21.7,0
active,2709,-22,0
active,2387,-19.3,0
active,2495,-22.5,0
active,2696,-25.3,0
active,2436,-23.4,0
active,2844,-22.7,0
active,2707,-23,0
active,2667,-32.2,1
active,2077,-20.7,0
active,2104,-24.3,0
active,2898,-21.8,0
active,2641,-20.4,0
active,2565,-19.6,0
active,2811,-27.4,1
active,2838,-26.9,0
active,2446,-23.3,0
active,2759,-23.3,0
active,2738,-28.8,1
active,2560,-21.1,0
active,2377,-27.9,1
active,2706,-29.9,1
active,2693,-22.5,0
active,2786,-26.5,0
active,2665,-25.2,0
active,1747,-20.9,0
active,1286,-21.5,0
active,1297,-26.7,0
active,2595,-21.9,0
active,1418,-29.1,1
active,1732,-21.8,0
active,2454,-20.7,0
active,2197,-26.1,0
active,2169,-25.5,0
active,1800,-25.3,0
active,2497,-24.9,0
active,2540,-22.1,0
active,2516,-26.5,0
active,2562,-22,0
active,2016,-25.2,0
active,1709,-24.9,0
active,2039,-23.8,0
active,1117,-31.5,1
active,2123,-23.6,0
active,2291,-21.3,0
active,1768,-20.8,0
active,2044,-25.3,0
active,1681,-20.4,0
active,1155,-25,0
active,1744,-19.5,0
active,2560,-29.9,1
active,1819,-19.8,0
active,2393,-22.5,0
active,2563,-24.9,0
active,1356,-26.9,0
active,1347,-24.9,0
active,2557,-26.3,0
active,1910,-25.5,0
active,1304,-28.8,1
active,1840,-21,0
active,1970,-27.4,1
active,2104,-24,0
active,1307,-21.7,0
active,1074,-23.9,0
active,1976,-28.8,1
active,2506,-24.6,0
active,2482,-22.4,0
active,2561,-24,0
active,2054,-25.5,0
active,2488,-21.1,0
active,2082,-22.9,0
active,2060,-23.4,0
active,2718,-21.2,0
active,2807,-25.8,0
active,2791,-22.7,0
active,2510,-25,0
active,2858,-21,0
active,2682,-27.4,1
active,2595,-23.6,0
active,2832,-23.3,0
active,2890,-24.1,0
active,2754,-27.4,1
active,2813,-23.2,0
active,2757,-24.3,0
active,2688,-24.9,0
active,2660,-22.3,0
active,2769,-22.9,0
active,2766,-25.6,0
active,2652,-24.8,0
active,2277,-22.8,0
active,2765,-23.1,0
active,2603,-27.6,1
active,2425,-24.5,0
active,2458,-25.6,0
active,2596,-26.1,0
active,2634,-24.6,0
active,2262,-22.2,0
active,2595,-22.2,0
active,2634,-24.1,0
active,2611,-26.9,0
active,2294,-21.9,0
active,2689,-21.8,0
active,2536,-25.5,0
active,2677,-23.7,0
active,2500,-22.2,0
active,2216,-23.9,0
active,2769,-20.8,0
active,98,-19.5,0
active,424,-21,0
active,353,-19.6,0
active,424,-19.4,0
active,438,-20.5,0
active,474,-19.9,0
active,403,-20.6,0
active,469,-27.4,1
active,397,-22.5,0
active,365,-21.4,0
active,472,-23.1,0
active,459,-21.3,0
active,444,-28.5,1
active,566,-23.8,0
active,557,-23.2,0
active,540,-19.5,0
active,541,-15.1,0
active,537,-21.3,0
active,552,-19.4,0
active,576,-22.1,0
active,610,-21.1,0
active,580,-23.1,0
active,620,-19.7,0
active,679,-30.4,1
active,648,-21.6,0
active,644,-22.1,0
active,634,-20.6,0
active,558,-23.9,0
active,573,-23.4,0
active,430,-24.8,0
active,506,-22.2,0
active,609,-19.4,0
active,550,-29.9,1
active,623,-21.8,0
active,663,-23.8,0
active,511,-24.2,0
active,552,-25.5,0
active,524,-26.7,0
active,559,-25.2,0
active,513,-27.9,1
active,537,-24.5,0
active,524,-26.7,0
active,501,-24.4,0
active,476,-25.8,0
active,585,-11.3,0
active,529,-13.4,0
active,538,-23,0
active,552,-28.8,1
active,522,-26.7,0
active,589,-25.6,0
active,577,-26.5,0
active,205,-20,0
active,172,-21.5,0
active,171,-19.5,0
active,212,-20,0
active,244,-23.1,0
active,195,-19.7,0
active,171,-18.9,0
active,189,-20.6,0
active,165,-20.4,0
active,220,-20.9,0
active,236,-20.5,0
active,249,-20.9,0
active,289,-20.4,0
active,300,-23,0
active,287,-22.1,0
active,178,-20.7,0
active,723,-13.4,0
active,741,-16.2,0
active,699,-12.4,0
active,3038,-23,0
active,4413,-25.2,0
active,4367,-27.9,1
active,4123,-29.5,1
active,4451,-26.9,0
active,3222,-27.6,1
active,4446,-27.4,1
active,3636,-24,0
active,4319,-26.3,0
active,4425,-26.3,0
active,3010,-18,0
active,3057,-25,0
active,4297,-24.1,0
active,3556,-25.6,0
active,2948,-21.1,0
active,2784,-23.2,0
active,4393,-27.2,0
active,4263,-29.5,1
active,2926,-23.7,0
active,3790,-27.9,1
active,4237,-25.8,0
active,4382,-25.3,0
active,3089,-22.5,0
active,3083,-25.5,0
active,4190,-25.8,0
active,4854,-26.3,0
active,3937,-25.5,0
active,2787,-18.8,0
active,2876,-19.2,0
active,3718,-28.2,1
active,4655,-23.2,0
active,2920,-22.2,0
active,2946,-23.2,0
active,3018,-18.4,0
active,4736,-24.5,0
active,4700,-29.9,1
active,4022,-25.6,0
active,3856,-25.6,0
active,3716,-26.5,0
active,4071,-25.8,0
active,3710,-24.3,0
active,3749,-26.3,0
active,4785,-27.2,0
active,3954,-25.5,0
active,4674,-22.3,0
active,3885,-25.3,0
active,3920,-25.5,0
active,2992,-17.1,0
active,3972,-27.4,1
active,2892,-21,0
active,2917,-21.4,0
active,2881,-18.2,0
active,3883,-24.4,0
active,3843,-24.9,0
active,3856,-26.7,0
active,3792,-24,0
active,3665,-23.9,0
active,3725,-24.3,0
active,4066,-25.3,0
active,3803,-24.8,0
active,4058,-26.7,0
active,3987,-29.2,1
active,2963,-18.5,0
active,3894,-24.5,0
active,4782,-27.4,1
active,3985,-24.3,0
active,3815,-27.2,0
active,4743,-25.3,0
active,2994,-22.6,0
active,5085,-28.8,1
active,2881,-18.7,0
active,5033,-24.9,0
active,3990,-24.9,0
active,3917,-25.8,0
active,4780,-26,0
active,4928,-28.5,1
active,2981,-21.6,0
active,4016,-27.2,0
active,2967,-20.4,0
active,3946,-27.2,0
active,5030,-10.8,0
active,4883,-26.9,0
active,3763,-27.4,1
active,3225,-18.5,0
active,2239,-20.9,0
active,2269,-20.8,0
active,3020,-26,0
active,2578,-22.4,0
active,3390,-19.7,0
active,2316,-23.7,0
active,2579,-20.6,0
active,3311,-21.6,0
active,2548,-21.8,0
active,2303,-20.5,0
active,2804,-22.8,0
active,3079,-21.6,0
active,2333,-19.6,0
active,2661,-21.3,0
active,2596,-23.6,0
active,2016,-19,0
active,2083,-21.3,0
active,2186,-20.6,0
active,3400,-27.2,0
active,2338,-22.1,0
active,2671,-18.2,0
active,2652,-23,0
active,3117,-20.8,0
active,3119,-21.7,0
active,2058,-19.6,0
active,3055,-20.5,0
active,2611,-23.4,0
active,2217,-19.1,0
active,2245,-20.6,0
active,2039,-23.6,0
active,2136,-21.6,0
active,2860,-27.9,1
active,2704,-19.2,0
active,6979,-23.5,0
active,6551,-21.1,0
active,6710,-26.1,0
active,6853,-26,0
active,7039,-20.4,0
active,7025,-24,0
active,6325,-21.3,0
active,7111,-25,0
active,1313,-22.4,0
active,2085,-23.5,0
active,1192,-23.2,0
active,1270,-26.9,0
active,779,-22.9,0
active,1044,-21.6,0
active,1126,-20.4,0
active,1438,-21.6,0
active,787,-26.7,0
active,1803,-26.5,0
active,679,-22.2,0
active,690,-20,0
active,533,-22,0
active,1008,-24.5,0
active,2105,-24.4,0
